@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT0640212,AC,2001268,USD,2876409,2001048,20260430,VICTOR DE BOUCHER
FT0640213,AC,2002407,USD,1320949,2001570,20260430,DANIELLE HENRY DE LA LEDOUX
FT0640214,AC,2001442,EUR,3917689,2002405,20260430,ANTOINETTE LEROY
FT0640215,AC,2002590,EUR,3300255,2001993,20260430,ÉLÉONORE PRUVOST LE VAILLANT
FT0640216,AC,2001031,EUR,3416624,2000817,20260430,TRISTAN LEBON LE VIDAL
FT0640217,AC,2000035,USD,2719578,2001832,20260430,JULIEN LENOIR DU BESSON
FT0640218,AC,2000073,XAF,1263504,2001517,20260430,ISAAC LECLERC
FT0640219,AC,2002930,USD,2540197,2002600,20260430,OLIVIER DENIS DE LA BARBE
FT0640220,AC,2002447,USD,89035,2002527,20260430,VINCENT PASCAL
FT0640221,AC,2000204,XAF,929486,2001831,20260430,DANIELLE HENRY DE LA LEDOUX
FT0640222,AC,2002440,EUR,981894,2003187,20260430,GUY GROS
FT0640223,AC,2000769,EUR,2278575,2000271,20260430,ANOUK MAHE
FT0640224,AC,2001497,USD,773009,2003035,20260430,MATTHIEU PICARD
FT0640225,AC,2001148,XAF,2385658,2002812,20260430,ANTOINETTE PERROT
FT0640226,AC,2002414,EUR,2030248,2003053,20260430,GILLES POULAIN-RENARD
FT0640227,AC,2001135,EUR,3410545,2001523,20260430,MARYSE-DOMINIQUE PAUL
FT0640228,AC,2001473,EUR,4396446,2002094,20260430,MICHEL ROUSSEAU
FT0640229,AC,2003242,XAF,4807543,2003168,20260430,GÉRARD TOUSSAINT-TOUSSAINT
FT0640230,AC,2001688,USD,1999147,2000529,20260430,MADELEINE GIRAUD
FT0640231,AC,2000417,USD,4342140,2001819,20260430,CÉLINE THIBAULT
FT0640232,AC,2000995,EUR,353365,2001080,20260430,ARTHUR VALENTIN
FT0640233,AC,2002479,USD,1039521,2002823,20260430,LOUIS MORIN
FT0640234,AC,2001951,XAF,3691721,2001507,20260430,THIBAUT MARIN
FT0640235,AC,2003191,USD,1363525,2002919,20260430,BERTRAND-DENIS BERNARD
FT0640236,AC,2002738,USD,1378998,2002608,20260430,ROLAND ARNAUD LE PINEAU
FT0640237,AC,2000876,USD,978606,2001934,20260430,JULIEN LENOIR DU BESSON
FT0640238,AC,2001254,EUR,1319329,2002386,20260430,SUZANNE ARNAUD
FT0640239,AC,2001917,EUR,3404277,2001165,20260430,ADRIEN DOS SANTOS
FT0640240,AC,2000742,USD,1913069,2001624,20260430,THOMAS LEMONNIER
FT0640241,AC,2001633,XAF,4510043,2001397,20260430,ROBERT JOUBERT
FT0640242,AC,2001225,USD,2077348,2002140,20260430,JULIEN JOLY
FT0640243,AC,2000319,EUR,2778163,2000389,20260430,ZACHARIE BAUDRY
FT0640244,AC,2000775,USD,4128329,2000767,20260430,SUZANNE BOYER
FT0640245,AC,2002619,XAF,4438864,2001909,20260430,JACQUES BOUCHER-BERTRAND
FT0640246,AC,2002753,XAF,3742734,2002475,20260430,MARYSE LAROCHE
FT0640247,AC,2001060,USD,2621143,2002207,20260430,INÈS VALENTIN
FT0640248,AC,2000384,EUR,4580693,2002526,20260430,NATHALIE FOUCHER-ADAM
FT0640249,AC,2000966,USD,3023600,2001461,20260430,MARGAUD RAYNAUD DU DELORME
FT0640250,AC,2003240,USD,2773505,2000329,20260430,ROLAND HUET
FT0640251,AC,2000860,EUR,2560986,2002797,20260430,ROLAND LACROIX-BARTHELEMY
FT0640252,AC,2002048,USD,2061461,2002140,20260430,MADELEINE GIRAUD
FT0640253,AC,2002640,USD,4410969,2001638,20260430,GUILLAUME RICHARD
FT0640254,AC,2003224,XAF,3086087,2001768,20260430,TIMOTHÉE LAINE DE PARENT
FT0640255,AC,2000756,EUR,4846194,2002697,20260430,LAURENT GUILBERT
FT0640256,AC,2002667,XAF,741973,2002462,20260430,AUGUSTIN REY
FT0640257,AC,2002603,USD,4376550,2001458,20260430,JACQUES GUIBERT
FT0640258,AC,2000102,EUR,1153773,2000179,20260430,THIERRY-ÉTIENNE BENARD
FT0640259,AC,2000733,XAF,437722,2001474,20260430,HÉLÈNE GAILLARD
FT0640260,AC,2001784,EUR,2787158,2000404,20260430,BERNADETTE VERDIER
FT0640261,AC,2002427,EUR,567216,2000383,20260430,NATHALIE DU LEMONNIER
FT0640262,AC,2000383,EUR,3014449,2000180,20260430,NATHALIE LACOMBE
FT0640263,AC,2000264,XAF,2207569,2002465,20260430,THIBAUT KLEIN
FT0640264,AC,2002527,USD,421607,2000068,20260430,CONSTANCE-MARCELLE GEORGES
FT0640265,AC,2000089,USD,2027588,2001705,20260430,ALICE-MANON GAUDIN
FT0640266,AC,2000095,USD,1056612,2002509,20260430,ALEXANDRIA MOULIN
FT0640267,AC,2001426,USD,4614289,2000561,20260430,AMÉLIE MACE
FT0640268,AC,2002658,USD,4973496,2001163,20260430,ADRIENNE COUSIN
FT0640269,AC,2001043,EUR,4092604,2000382,20260430,ZACHARIE MARTINS-CLERC
FT0640270,AC,2000703,USD,1181454,2000738,20260430,ANTOINETTE-EMMANUELLE GODARD
FT0640271,AC,2000627,XAF,2165750,2003200,20260430,THOMAS DUVAL DU HENRY
FT0640272,AC,2000596,XAF,3316911,2000194,20260430,TIMOTHÉE DU BOULAY
FT0640273,AC,2001514,XAF,3483981,2003045,20260430,ÉLODIE BRETON
FT0640274,AC,2000863,USD,2504037,2002745,20260430,ISAAC POTIER
FT0640275,AC,2001725,USD,2958000,2002738,20260430,CHRISTINE HERNANDEZ
FT0640276,AC,2002762,EUR,2332189,2001993,20260430,THÉOPHILE BARRE-LACROIX
FT0640277,AC,2002284,EUR,637055,2000860,20260430,PAUL FLEURY
FT0640278,AC,2000585,USD,121843,2002207,20260430,OLIVIER DE AUBERT
FT0640279,AC,2002006,USD,4913294,2002062,20260430,SUSAN DEVAUX
FT0640280,AC,2000024,USD,2584595,2002699,20260430,ALICE DA COSTA
FT0640281,AC,2002122,XAF,1058850,2000435,20260430,RENÉ LAURENT
FT0640282,AC,2000170,USD,2403614,2000930,20260430,CLÉMENCE LÉVÊQUE
FT0640283,AC,2000218,USD,4446830,2003166,20260430,JACQUES RODRIGUES
FT0640284,AC,2001037,XAF,3010778,2001580,20260430,JOSÉPHINE-NOÉMI GUIBERT
FT0640285,AC,2001680,XAF,4858145,2001808,20260430,ANDRÉ IMBERT
FT0640286,AC,2003232,XAF,4076246,2000662,20260430,ALEXANDRIA MOULIN
FT0640287,AC,2000358,XAF,2465778,2002638,20260430,ÉDITH FONTAINE-VALLET
FT0640288,AC,2001624,USD,4642706,2002878,20260430,ASTRID MULLER
FT0640289,AC,2000307,EUR,2410792,2001691,20260430,ANTOINE GRONDIN DU DUMONT
FT0640290,AC,2001796,EUR,2213645,2000979,20260430,MARGARET KLEIN-MERLE
FT0640291,AC,2000455,EUR,210825,2002593,20260430,CATHERINE LE DUMONT
FT0640292,AC,2003169,XAF,1576163,2002763,20260430,PAULINE TORRES
FT0640293,AC,2000233,EUR,422758,2002649,20260430,MATHILDE VIDAL
FT0640294,AC,2002448,XAF,4371698,2001380,20260430,MADELEINE-CÉCILE LE GALL
FT0640295,AC,2000132,USD,2933310,2002091,20260430,LAURENCE BRIAND DE LA NICOLAS
FT0640296,AC,2002628,XAF,2166415,2002313,20260430,CONSTANCE RÉMY
FT0640297,AC,2003196,USD,1497980,2000272,20260430,BERNADETTE OLLIVIER
FT0640298,AC,2000163,USD,2092779,2000329,20260430,CHRISTOPHE BÈGUE
FT0640299,AC,2000817,EUR,1018243,2000307,20260430,FRANÇOIS TECHER DE LA VALLÉE
FT0640300,AC,2002259,XAF,3612313,2002660,20260430,MARGARET GRENIER
FT0640301,AC,2001333,USD,4169927,2002598,20260430,GEORGES TECHER DE LA COLLIN
FT0640302,AC,2000510,EUR,636087,2003197,20260430,SIMONE GUILLAUME
FT0640303,AC,2003155,USD,3512258,2002823,20260430,MARGOT-NATH KLEIN
FT0640304,AC,2000621,XAF,1071911,2002345,20260430,PÉNÉLOPE-ADÈLE VALETTE
FT0640305,AC,2002698,XAF,4133002,2001411,20260430,ANAÏS DANIEL
FT0640306,AC,2003145,XAF,1244964,2001269,20260430,PATRICK DESCAMPS
FT0640307,AC,2000197,EUR,1317927,2000469,20260430,GEORGES LE JEAN
FT0640308,AC,2001405,USD,1662213,2001816,20260430,DANIEL GILLET
FT0640309,AC,2002583,XAF,2812029,2001246,20260430,JOSEPH DELATTRE
FT0640310,AC,2002690,EUR,1120626,2000510,20260430,MARIE JACQUET
FT0640311,AC,2000095,USD,592274,2001677,20260430,ALEXANDRIA MOULIN
FT0640312,AC,2001165,EUR,3313604,2000088,20260430,STÉPHANE DUMONT LE SCHMITT
FT0640313,AC,2003175,XAF,3600161,2000336,20260430,CLAUDINE-MARGOT CHARPENTIER
FT0640314,AC,2000364,XAF,3401010,2002111,20260430,ODETTE CARLIER
FT0640315,AC,2001244,XAF,3705159,2002494,20260430,VINCENT SCHNEIDER
FT0640316,AC,2000271,EUR,4464517,2001796,20260430,JULIEN DE LA BOULANGER
FT0640317,AC,2000930,USD,3952680,2002453,20260430,BENJAMIN PERROT
FT0640318,AC,2001261,XAF,1780869,2000815,20260430,BERNARD GIRAUD
FT0640319,AC,2001543,EUR,2110319,2002237,20260430,NICOLE BRIAND-ALBERT
FT0640320,AC,2000305,USD,4223727,2001852,20260430,THOMAS BESNARD
FT0640321,AC,2000055,XAF,488279,2001393,20260430,MARIE KLEIN
FT0640322,AC,2001785,USD,4295884,2001570,20260430,ROBERT BENARD
FT0640323,AC,2000864,EUR,1620108,2001057,20260430,DANIELLE HENRY DE LA LEDOUX
FT0640324,AC,2000186,XAF,3310659,2000444,20260430,BENJAMIN TECHER-FOURNIER
FT0640325,AC,2000448,XAF,249221,2002151,20260430,ANDRÉ MARTINS
FT0640326,AC,2003031,USD,734159,2003244,20260430,JEANNINE PASCAL
FT0640327,AC,2001697,USD,1438752,2002253,20260430,JÉRÔME DUFOUR
FT0640328,AC,2000864,EUR,219639,2001714,20260430,DANIELLE HENRY DE LA LEDOUX
FT0640329,AC,2002326,XAF,1715969,2000754,20260430,CATHERINE DU LEROY
FT0640330,AC,2000957,USD,3792058,2002603,20260430,ALPHONSE MORIN
FT0640331,AC,2002428,EUR,2969843,2002489,20260430,CÉLINA LOISEAU
FT0640332,AC,2002379,EUR,4107024,2000085,20260430,FRANÇOISE GONZALEZ
FT0640333,AC,2001952,XAF,331475,2000610,20260430,MARGAUX ROY DE NORMAND
FT0640334,AC,2003071,USD,2500145,2002934,20260430,JACQUES BOUCHER-BERTRAND
FT0640335,AC,2001945,EUR,1748173,2001080,20260430,CHARLES TRAORE
FT0640336,AC,2000296,XAF,2499734,2002995,20260430,EUGÈNE BESNARD
FT0640337,AC,2000846,XAF,2689385,2001276,20260430,HENRIETTE MAURY DE LE GALL
FT0640338,AC,2000912,XAF,4423788,2000591,20260430,MICHELLE LÉGER
FT0640339,AC,2003103,USD,2587237,2000738,20260430,MAURICE DE SOUSA
FT0640340,AC,2003067,EUR,2739943,2001072,20260430,ADRIENNE PEREIRA
FT0640341,AC,2002930,USD,2177563,2002624,20260430,OLIVIER DENIS DE LA BARBE
FT0640342,AC,2002453,USD,4653084,2000329,20260430,DENIS BOYER
FT0640343,AC,2001015,USD,1377411,2001908,20260430,ANTOINETTE-EMMANUELLE GODARD
FT0640344,AC,2002046,USD,3058081,2002420,20260430,ÉLÉONORE VIDAL
FT0640345,AC,2000157,XAF,640195,2002753,20260430,JEANNINE MEYER
FT0640346,AC,2001893,USD,1346354,2002871,20260430,GABRIELLE-SUSANNE BOUSQUET
FT0640347,AC,2001374,XAF,1545618,2000735,20260430,ADÉLAÏDE LEMONNIER-TOUSSAINT
FT0640348,AC,2003187,EUR,1404684,2001131,20260430,HENRIETTE MONNIER
FT0640349,AC,2000607,XAF,2573138,2000986,20260430,ALIX JACOB
FT0650000,AC,2001340,XAF,2995192,2003069,20260501,CLAIRE-MARGAUX REGNIER
FT0650001,AC,2000550,XAF,4544222,2000609,20260501,GENEVIÈVE BOULANGER
FT0650002,AC,2002593,EUR,3012357,2001583,20260501,HORTENSE FABRE
FT0650003,AC,2000179,EUR,3526718,2001623,20260501,JULIE BÈGUE DE LA PRÉVOST
FT0650004,AC,2001251,XAF,4036115,2000116,20260501,DANIEL LACROIX
FT0650005,AC,2000228,XAF,272847,2002323,20260501,MARIE JACQUET
FT0650006,AC,2001192,EUR,702921,2000629,20260501,RÉMY DUPUY-WEISS
FT0650007,AC,2001804,EUR,848306,2001862,20260501,HENRI MUNOZ
FT0650008,AC,2002775,XAF,4402871,2003159,20260501,MARINE MONNIER
FT0650009,AC,2000086,USD,4714693,2001415,20260501,CHRISTOPHE-LAURENT GEORGES
FT0650010,AC,2001705,USD,88595,2001217,20260501,ÉLISE-HORTENSE CHRÉTIEN
FT0650011,AC,2001725,USD,889315,2002075,20260501,CHRISTINE HERNANDEZ
FT0650012,AC,2001416,USD,3930294,2000290,20260501,YVES DU GUILLOT
FT0650013,AC,2001173,EUR,3605372,2001131,20260501,ÉRIC COSTA
FT0650014,AC,2002315,XAF,4992214,2001044,20260501,SUZANNE ARNAUD
FT0650015,AC,2002699,USD,2002465,2002616,20260501,AGATHE LEMOINE
FT0650016,AC,2003024,USD,820441,2001225,20260501,CLAUDINE-MARGOT CHARPENTIER
FT0650017,AC,2001822,XAF,4214751,2000664,20260501,YVES-PHILIPPE PEREIRA
FT0650018,AC,2000864,EUR,2242948,2001523,20260501,DANIELLE HENRY DE LA LEDOUX
FT0650019,AC,2000827,XAF,494995,2001494,20260501,LUC FERRAND
FT0650020,AC,2000234,XAF,2690255,2002771,20260501,BRIGITTE DE LA COLLET
FT0650021,AC,2000353,EUR,1649663,2000259,20260501,CHRISTINE LAROCHE
FT0650022,AC,2003029,XAF,4399644,2000549,20260501,MATHILDE BERNIER
FT0650023,AC,2002434,EUR,2091753,2000510,20260501,ANOUK TEIXEIRA DU JOSEPH
FT0650024,AC,2000172,EUR,3853013,2001763,20260501,OLIVIER DELMAS
FT0650025,AC,2002625,XAF,222819,2002116,20260501,NOËL PETIT DE LA RAYMOND
FT0650026,AC,2000786,EUR,3875346,2001926,20260501,THIERRY SAUVAGE
FT0650027,AC,2001196,EUR,522411,2002284,20260501,AIMÉ HENRY
FT0650028,AC,2002076,XAF,4016281,2001541,20260501,GUILLAUME PHILIPPE
FT0650029,AC,2000770,EUR,1615851,2002850,20260501,DENIS MARIN-RAMOS
FT0650030,AC,2000756,EUR,2140293,2002581,20260501,LAURENT GUILBERT
FT0650031,AC,2000871,XAF,2362204,2002359,20260501,ZOÉ LE GILLES
FT0650032,AC,2001434,USD,3342674,2000573,20260501,SYLVIE GUILLAUME
FT0650033,AC,2001920,XAF,3509569,2002147,20260501,DANIEL MEUNIER
FT0650034,AC,2000190,XAF,1664425,2002051,20260501,BENJAMIN LEGENDRE
FT0650035,AC,2002834,USD,4592709,2001937,20260501,CÉCILE-AURÉLIE BENARD
FT0650036,AC,2001536,XAF,2166902,2000565,20260501,EMMANUELLE PIERRE
FT0650037,AC,2003149,EUR,2604122,2002970,20260501,LUCIE GOMEZ
FT0650038,AC,2000816,USD,965102,2001225,20260501,VALENTINE COSTE
FT0650039,AC,2000149,EUR,3862036,2001641,20260501,PATRICK MEYER
FT0650040,AC,2001832,USD,3414591,2002571,20260501,ROBERT BERTHELOT-TOUSSAINT
FT0650041,AC,2003240,USD,3810511,2000902,20260501,ROLAND HUET
FT0650042,AC,2000689,EUR,86484,2001312,20260501,DANIELLE HENRY DE LA LEDOUX
FT0650043,AC,2002910,EUR,4489547,2002886,20260501,EUGÈNE DE LA LEGENDRE
FT0650044,AC,2000144,XAF,3916620,2002835,20260501,PAULINE-SABINE MAURICE
FT0650045,AC,2001639,XAF,401087,2002559,20260501,ALAIN LEDOUX
FT0650046,AC,2002244,XAF,1502864,2002413,20260501,CHRISTOPHE-LAURENT GEORGES
FT0650047,AC,2000239,USD,4313563,2001426,20260501,FRANÇOIS GONZALEZ
FT0650048,AC,2002505,EUR,202785,2000074,20260501,GILLES-AUGUSTIN LEBRETON
FT0650049,AC,2002505,EUR,2685971,2001535,20260501,GILLES-AUGUSTIN LEBRETON
FT0650050,AC,2001394,USD,1811375,2001351,20260501,INÈS SCHMITT
FT0650051,AC,2002017,XAF,4466868,2001111,20260501,CHRISTOPHE PINEAU
FT0650052,AC,2002603,USD,4320079,2002091,20260501,JACQUES GUIBERT
FT0650053,AC,2000578,USD,2915932,2000968,20260501,MARTIN BAILLY
FT0650054,AC,2002346,EUR,2418790,2000471,20260501,ADRIEN RODRIGUEZ
FT0650055,AC,2002933,EUR,4537545,2003022,20260501,ASTRID ALEXANDRE
FT0650056,AC,2001001,XAF,283856,2000970,20260501,ADRIENNE DE SOUSA
FT0650057,AC,2001297,XAF,2103713,2003046,20260501,ALEX POIRIER
FT0650058,AC,2001718,XAF,4098250,2000485,20260501,MARINE LE BOUCHER
FT0650059,AC,2001187,USD,4785883,2001886,20260501,HUGUES BAUDRY-LEGRAND
FT0650060,AC,2003130,EUR,3259888,2001941,20260501,LAETITIA GRÉGOIRE
FT0650061,AC,2002730,USD,263054,2003131,20260501,MADELEINE ROY
FT0650062,AC,2002295,EUR,1384283,2000197,20260501,THIBAUT TURPIN
FT0650063,AC,2002736,XAF,1358895,2002129,20260501,ALEXANDRIE JEAN
FT0650064,AC,2001055,XAF,2451084,2001338,20260501,PATRICK DESCAMPS
FT0650065,AC,2001042,XAF,4757933,2000526,20260501,PAUL MOREL
FT0650066,AC,2002694,XAF,585002,2002999,20260501,NOËL-CHRISTOPHE MARIE
FT0650067,AC,2002366,EUR,2646087,2001154,20260501,PATRICK ROBIN
FT0650068,AC,2000071,USD,4853743,2002961,20260501,HÉLÈNE GEORGES
FT0650069,AC,2000628,EUR,4886297,2001400,20260501,ÉRIC HARDY
FT0650070,AC,2002276,EUR,1661362,2003067,20260501,CATHERINE CARON
FT0650071,AC,2003058,XAF,1817484,2001606,20260501,PHILIPPINE DE LA PETIT
FT0650072,AC,2002574,XAF,2124602,2002178,20260501,NOËL MERLE
FT0650073,AC,2003053,EUR,4092883,2001021,20260501,BERNARD GIRAUD
FT0650074,AC,2000643,XAF,264068,2002185,20260501,NATHALIE LÉGER
FT0650075,AC,2002538,EUR,267707,2002825,20260501,ANTOINE DE LETELLIER
FT0650076,AC,2001524,EUR,4799165,2001227,20260501,ROBERT LE POULAIN
FT0650077,AC,2001934,USD,3300524,2000361,20260501,JACQUES TANGUY
FT0650078,AC,2001930,XAF,1490265,2001104,20260501,MICHEL GARCIA
FT0650079,AC,2002598,USD,4306920,2002207,20260501,CHRISTOPHE-LAURENT GEORGES
FT0650080,AC,2002608,USD,894141,2000436,20260501,SOPHIE LÉVÊQUE
FT0650081,AC,2000390,EUR,1749916,2000786,20260501,DANIEL GILLET
FT0650082,AC,2002618,EUR,1562114,2001012,20260501,ALFRED DE LA MARCHAND
FT0650083,AC,2002266,XAF,3858731,2002101,20260501,EMMANUEL ANTOINE
FT0650084,AC,2000756,EUR,4256998,2001396,20260501,LAURENT GUILBERT
FT0650085,AC,2002931,USD,1305634,2002453,20260501,PIERRE-THIBAUT GÉRARD
FT0650086,AC,2002232,XAF,441220,2003020,20260501,HORTENSE PAUL
FT0650087,AC,2001259,XAF,4064602,2001680,20260501,LAURENCE BRIAND DE LA NICOLAS
FT0650088,AC,2001048,USD,1641406,2003191,20260501,VICTOR BENOIT
FT0650089,AC,2000218,USD,428526,2002356,20260501,JACQUES RODRIGUES
FT0650090,AC,2002060,XAF,4697261,2000850,20260501,VIRGINIE FLEURY
FT0650091,AC,2000541,XAF,4764687,2000853,20260501,THOMAS BAUDRY
FT0650092,AC,2002620,USD,2407112,2002608,20260501,CLAUDE GAUTIER
FT0650093,AC,2002664,XAF,1836430,2001374,20260501,MARGARET DE LOMBARD
FT0650094,AC,2002784,XAF,3271876,2000645,20260501,LUCY BOUVIER
FT0650095,AC,2000416,EUR,3035716,2002483,20260501,ZOÉ PELTIER
FT0650096,AC,2002757,EUR,4276686,2000470,20260501,BENOÎT GONCALVES
FT0650097,AC,2002088,XAF,4738536,2001155,20260501,PHILIPPINE MACE
FT0650098,AC,2000816,USD,2743109,2000900,20260501,VALENTINE COSTE
FT0650099,AC,2000367,EUR,4734430,2000142,20260501,CÉCILE LUCAS
FT0650100,AC,2001859,USD,475995,2001405,20260501,MAURICE GUICHARD-LAMY
FT0650101,AC,2001208,XAF,471329,2001528,20260501,ALIX DE COHEN
FT0650102,AC,2002683,EUR,2637712,2002872,20260501,VINCENT BRUN
FT0650103,AC,2000219,USD,158312,2001187,20260501,MAURICE DE SOUSA
FT0650104,AC,2002457,EUR,825822,2002618,20260501,FRÉDÉRIQUE FAURE
FT0650105,AC,2001662,USD,2504357,2001893,20260501,BERTRAND HUET
FT0650106,AC,2001750,XAF,1789639,2001141,20260501,ALFRED NAVARRO
FT0650107,AC,2002603,USD,1789338,2002537,20260501,JACQUES GUIBERT
FT0650108,AC,2001893,USD,1090451,2002308,20260501,GABRIELLE-SUSANNE BOUSQUET
FT0650109,AC,2000657,XAF,4597600,2001418,20260501,FRÉDÉRIQUE LE GALL DU LEBRUN
FT0650110,AC,2002827,EUR,901479,2002085,20260501,CÉCILE CARRE DE BOULAY
FT0650111,AC,2000961,EUR,3631704,2001723,20260501,CAROLINE GRONDIN
FT0650112,AC,2000524,XAF,1385809,2001807,20260501,GEORGES FLEURY
FT0650113,AC,2001704,XAF,1581563,2001033,20260501,JULIEN LAGARDE
FT0650114,AC,2000259,EUR,1556693,2001855,20260501,PHILIPPINE PARENT
FT0650115,AC,2000056,EUR,2700157,2002498,20260501,CATHERINE BERGER-LAURENT
FT0650116,AC,2002134,EUR,2480212,2002055,20260501,ROBERT BLANCHARD
FT0650117,AC,2000455,EUR,16582,2000651,20260501,CATHERINE LE DUMONT
FT0650118,AC,2001942,USD,1947035,2001217,20260501,MARCELLE-THÉRÈSE GAUTIER
FT0650119,AC,2001356,EUR,513331,2000192,20260501,PÉNÉLOPE DU REGNIER
FT0650120,AC,2000961,EUR,3097511,2002900,20260501,CAROLINE GRONDIN
FT0650121,AC,2001477,USD,1873863,2002189,20260501,CÉCILE VERDIER-SCHMITT
FT0650122,AC,2002085,EUR,1578612,2002119,20260501,MADELEINE ROY
FT0650123,AC,2002644,EUR,1018432,2000022,20260501,ANTOINE LEGRAND
FT0650124,AC,2001760,XAF,1276116,2000874,20260501,VINCENT PASCAL
FT0650125,AC,2001065,XAF,4167978,2003110,20260501,AUGUSTIN PERON
FT0650126,AC,2002840,USD,4810970,2000082,20260501,COLETTE NOËL
FT0650127,AC,2001002,USD,2311885,2000638,20260501,THOMAS BESNARD
FT0650128,AC,2002283,EUR,1776898,2002281,20260501,BRIGITTE DE LA COLLET
FT0650129,AC,2000911,USD,693158,2000272,20260501,MATHILDE TOUSSAINT
FT0650130,AC,2002726,XAF,2145119,2002601,20260501,ÉRIC GÉRARD
FT0650131,AC,2001969,XAF,141324,2001174,20260501,AUGUSTIN PERON
FT0650132,AC,2000110,EUR,1381981,2002740,20260501,MARGARET LEMOINE DE LA GUILLAUME
FT0650133,AC,2001701,EUR,2622155,2001072,20260501,JULES COSTE
FT0650134,AC,2001182,XAF,1961341,2000800,20260501,MARINE LE BOUCHER
FT0650135,AC,2000888,XAF,4747244,2002035,20260501,THÉRÈSE DUVAL
FT0650136,AC,2003144,XAF,1823734,2002962,20260501,JULIETTE LACROIX DE MAHE
FT0650137,AC,2002242,XAF,3080364,2001347,20260501,CAROLINE HAMON
FT0650138,AC,2003148,USD,2033242,2000742,20260501,STÉPHANIE-CLAUDE COULON
FT0650139,AC,2002910,EUR,1211254,2001356,20260501,EUGÈNE DE LA LEGENDRE
FT0650140,AC,2000718,XAF,741638,2002481,20260501,PHILIPPINE ROLLAND
FT0650141,AC,2000306,USD,4062218,2002186,20260501,JÉRÔME-AIMÉ SEGUIN
FT0650142,AC,2002965,XAF,3403707,2002132,20260501,ANTOINETTE PERROT
FT0650143,AC,2003049,XAF,3217558,2002053,20260501,INÈS FOURNIER
FT0650144,AC,2002517,XAF,3782558,2000479,20260501,DANIELLE GERMAIN-LOMBARD
FT0650145,AC,2002707,XAF,4584897,2002167,20260501,ISAAC-THÉODORE GEORGES
FT0650146,AC,2002079,XAF,1998629,2002354,20260501,HORTENSE LOPES
FT0650147,AC,2002699,USD,4296087,2000767,20260501,AGATHE LEMOINE
FT0650148,AC,2002251,XAF,2781997,2000962,20260501,EMMANUELLE BOULAY DU LEBRUN
FT0650149,AC,2001452,EUR,3650002,2000319,20260501,JÉRÔME HUET
FT0650150,AC,2003084,XAF,4110471,2000977,20260501,ALEX LAGARDE
FT0650151,AC,2000408,XAF,3815700,2002177,20260501,JACQUES TANGUY
FT0650152,AC,2000650,USD,2323260,2002930,20260501,BENJAMIN TRAORE DU GARCIA
FT0650153,AC,2002691,XAF,1714103,2001451,20260501,RÉMY DE LA GUIBERT
FT0650154,AC,2000929,USD,2143003,2002840,20260501,LUC FERRAND
FT0650155,AC,2002091,USD,4673061,2002161,20260501,JULIETTE LACROIX DE MAHE
FT0650156,AC,2002055,EUR,964636,2002799,20260501,VICTOR DUVAL
FT0650157,AC,2002276,EUR,1031587,2000697,20260501,CATHERINE CARON
FT0650158,AC,2002227,USD,4918978,2001077,20260501,ÉDOUARD BOYER
FT0650159,AC,2002479,USD,4339065,2001280,20260501,LOUIS MORIN
FT0650160,AC,2000102,EUR,3988131,2000241,20260501,THIERRY-ÉTIENNE BENARD
FT0650161,AC,2003103,USD,1481194,2003096,20260501,MAURICE DE SOUSA
FT0650162,AC,2000559,XAF,954540,2000530,20260501,GILBERT ROYER
FT0650163,AC,2000592,XAF,1006916,2000914,20260501,THOMAS GAY
FT0650164,AC,2001742,EUR,3233432,2000904,20260501,ALPHONSE LECLERC
FT0650165,AC,2000241,EUR,202161,2002886,20260501,HENRI BOUCHET
FT0650166,AC,2002772,XAF,15959,2002345,20260501,ALPHONSE LECLERC
FT0650167,AC,2000404,EUR,1073518,2001160,20260501,VINCENT BOULANGER
FT0650168,AC,2000486,XAF,3195290,2002679,20260501,ODETTE GUILBERT
FT0650169,AC,2002934,USD,1606743,2002608,20260501,AIMÉ DEVAUX-COLLET
FT0650170,AC,2000900,USD,2694754,2002227,20260501,ÉDOUARD DE LA BLONDEL
FT0650171,AC,2001447,EUR,1111431,2002374,20260501,ARTHUR PARENT
FT0650172,AC,2001154,EUR,400385,2000961,20260501,ÉRIC HARDY
FT0650173,AC,2002237,EUR,111464,2002455,20260501,SÉBASTIEN THIERRY-MARTY
FT0650174,AC,2000304,USD,4440534,2000449,20260501,AURÉLIE-MARGOT BOUCHER
FT0650175,AC,2000749,USD,1029150,2002217,20260501,JÉRÔME-AIMÉ SEGUIN
FT0650176,AC,2000295,USD,2361654,2001477,20260501,ADRIEN LACROIX
FT0650177,AC,2000230,EUR,3690208,2000414,20260501,CONSTANCE LECOMTE
FT0650178,AC,2002634,XAF,1782851,2002820,20260501,THIERRY HERNANDEZ
FT0650179,AC,2000478,USD,1187023,2000966,20260501,ALICE MARTINEZ
FT0650180,AC,2002282,XAF,4418511,2001378,20260501,BERNARD FAIVRE DU ROYER
FT0650181,AC,2000416,EUR,3320724,2002155,20260501,ZOÉ PELTIER
FT0650182,AC,2001763,EUR,2400246,2002176,20260501,SÉBASTIEN DE LA COURTOIS
FT0650183,AC,2001854,EUR,4030489,2001043,20260501,MAGGIE NEVEU
